,RNA,Clustering File,threshold,cluster,configuration,RMSD,size
13969,4qln_A,singleA,4.0,3,1,25.697764494212333,117
13970,4qln_A,allA,10.0,2,1,27.735542179665426,117
13971,4qln_A,allA,6.5,3,1,34.34419601621211,117
13972,4qln_A,allA,6.0,4,1,27.47914845842207,117
13973,4qln_A,singleA,2.0,4,1,30.21243121630565,117
13974,4qln_A,allA,8.5,5,1,33.031982986190826,117
13975,4qln_A,singleB,5.5,3,1,27.385594753446565,117
13976,4qln_A,singleB,7.5,4,1,30.11226660349566,117
13977,4qln_A,allA,9.5,2,1,34.3760847101586,117
13978,4qln_A,singleB,4.0,2,1,27.01935602489445,117
13979,4qln_A,allB,7.5,4,1,32.62385170392975,117
13980,4qln_A,singleA,5.5,2,1,25.697764494212333,117
13981,4qln_A,singleB,1.5,2,1,26.635187252955443,117
13982,4qln_A,allB,4.5,1,1,32.816390721711,117
13983,4qln_A,singleB,3.0,5,1,34.65949220632062,117
13984,4qln_A,singleA,5.5,4,1,27.641814339872845,117
13985,4qln_A,allB,3.0,1,1,33.53783087798017,117
13986,4qln_A,allA,5.0,1,1,32.816390721711,117
13987,4qln_A,allA,2.5,1,1,25.992358492449277,117
13988,4qln_A,allB,1.5,1,1,33.53783087798017,117
13989,4qln_A,singleA,4.0,5,1,26.1776240327498,117
13990,4qln_A,singleB,5.0,2,1,27.821060368001792,117
13991,4qln_A,allA,3.0,5,1,25.697764494212333,117
13992,4qln_A,singleB,8.0,1,1,27.377324558838836,117
13993,4qln_A,allA,2.5,5,1,27.01935602489445,117
13994,4qln_A,singleA,4.0,4,1,34.34419601621211,117
13995,4qln_A,allB,8.5,3,1,32.413983093720525,117
13996,4qln_A,allB,3.0,5,1,34.65949220632062,117
13997,4qln_A,allB,3.5,1,1,28.09161084736865,117
13998,4qln_A,allB,8.0,4,1,30.985919382842265,117
13999,4qln_A,singleA,9.5,2,1,33.54161594199063,117
14000,4qln_A,singleA,1.0,1,1,33.46660574363645,117
14001,4qln_A,allB,5.5,3,1,27.641814339872845,117
14002,4qln_A,allB,6.5,5,1,33.91237532229201,117
14003,4qln_A,allA,7.5,2,1,26.775677395726145,117
14004,4qln_A,singleA,2.5,1,1,34.65949220632062,117
14005,4qln_A,allA,9.0,5,1,32.021411586624346,117
14006,4qln_A,singleA,3.0,3,1,28.451216142724025,117
14007,4qln_A,allB,8.0,5,1,34.561236957030346,117
14008,4qln_A,singleB,6.0,5,1,31.68593694369791,117
14009,4qln_A,singleB,7.0,5,1,27.01935602489445,117
14010,4qln_A,singleB,5.0,4,1,34.78031627228252,117
14011,4qln_A,allB,4.0,4,1,27.641814339872845,117
14012,4qln_A,allA,2.5,2,1,33.46660574363645,117
14013,4qln_A,singleB,3.5,2,1,28.09161084736865,117
14014,4qln_A,singleA,10.0,1,1,27.377324558838836,117
14015,4qln_A,singleA,5.0,2,1,33.28417792285097,117
14016,4qln_A,allA,1.0,5,1,34.3125050091071,117
14017,4qln_A,allB,7.0,4,1,32.62385170392975,117
14018,4qln_A,allA,6.5,4,1,27.821060368001792,117
14019,4qln_A,allB,1.5,2,1,27.821060368001792,117
14020,4qln_A,singleA,4.5,1,1,32.180868540174615,117
14021,4qln_A,singleB,5.0,1,1,26.233985591213546,117
14022,4qln_A,allB,10.0,2,1,34.3760847101586,117
14023,4qln_A,singleB,6.5,5,1,27.385594753446565,117
14024,4qln_A,singleA,3.5,1,1,28.09161084736865,117
14025,4qln_A,singleA,1.0,2,1,33.45885831883688,117
14026,4qln_A,allA,4.5,3,1,28.72267397022777,117
14027,4qln_A,allB,10.0,4,1,34.561236957030346,117
14028,4qln_A,singleA,8.5,5,1,31.72247153044668,117
14029,4qln_A,allA,10.0,4,1,34.315272110242695,117
14030,4qln_A,allB,5.0,2,1,33.28417792285097,117
14031,4qln_A,allB,9.0,1,1,27.377324558838836,117
14032,4qln_A,singleB,5.5,2,1,27.821060368001792,117
14033,4qln_A,allA,10.0,5,1,31.731025826468326,117
14034,4qln_A,singleA,10.0,2,1,31.880705763831514,117
14035,4qln_A,singleB,6.5,3,1,33.58036777642556,117
14036,4qln_A,allB,6.0,4,1,33.28417792285097,117
14037,4qln_A,allB,4.0,2,1,33.45885831883688,117
14038,4qln_A,allA,2.0,3,1,30.664229975657303,117
14039,4qln_A,allA,5.5,4,1,27.641814339872845,117
14040,4qln_A,allB,8.5,1,1,26.775677395726145,117
14041,4qln_A,singleA,7.5,5,1,26.088530046746598,117
14042,4qln_A,singleB,2.0,1,1,25.697764494212333,117
14043,4qln_A,singleA,7.0,5,1,32.413983093720525,117
14044,4qln_A,singleB,9.0,4,1,33.46660574363645,117
14045,4qln_A,allB,5.5,1,1,25.697764494212333,117
14046,4qln_A,allA,1.5,5,1,30.77855584656304,117
14047,4qln_A,singleA,7.0,4,1,34.34419601621211,117
14048,4qln_A,allB,6.0,5,1,33.91237532229201,117
14049,4qln_A,allB,3.5,2,1,33.28417792285097,117
14050,4qln_A,allB,7.5,3,1,30.11226660349566,117
14051,4qln_A,singleA,6.0,1,1,34.09626812423905,117
14052,4qln_A,singleA,2.0,5,1,33.662840046555786,117
14053,4qln_A,allA,8.5,2,1,34.3760847101586,117
14054,4qln_A,allA,5.0,4,1,33.46078600391808,117
14055,4qln_A,singleB,8.5,2,1,33.58036777642556,117
14056,4qln_A,singleB,1.0,4,1,30.11226660349566,117
14057,4qln_A,allB,3.5,3,1,29.280910163449498,117
14058,4qln_A,allA,8.0,2,1,34.09626812423905,117
14059,4qln_A,singleA,8.5,4,1,29.854572514105772,117
14060,4qln_A,singleB,7.5,3,1,33.58036777642556,117
14061,4qln_A,singleB,4.5,1,1,25.697764494212333,117
14062,4qln_A,allB,1.0,5,1,33.45885831883688,117
14063,4qln_A,singleA,3.0,2,1,34.78031627228252,117
14064,4qln_A,singleB,8.5,3,1,30.11226660349566,117
14065,4qln_A,allA,9.5,3,1,32.15550497193288,117
14066,4qln_A,allB,3.0,4,1,29.280910163449498,117
14067,4qln_A,allB,9.5,4,1,34.561236957030346,117
14068,4qln_A,allA,6.5,1,1,25.90686395533045,117
14069,4qln_A,allA,3.0,4,1,25.992358492449277,117
14070,4qln_A,allA,2.0,5,1,25.908153156873222,117
14071,4qln_A,singleB,8.5,1,1,26.457344915920796,117
14072,4qln_A,allA,2.5,3,1,34.34419601621211,117
14073,4qln_A,allA,2.0,1,1,33.53783087798017,117
14074,4qln_A,singleA,7.5,1,1,34.09626812423905,117
14075,4qln_A,allA,5.0,5,1,27.641814339872845,117
14076,4qln_A,allA,8.0,4,1,34.34419601621211,117
14077,4qln_A,singleA,5.0,4,1,33.46078600391808,117
14078,4qln_A,allB,1.0,1,1,33.53783087798017,117
14079,4qln_A,singleA,5.5,5,1,33.45885831883688,117
14080,4qln_A,singleB,8.0,3,1,30.11226660349566,117
14081,4qln_A,allB,4.5,3,1,34.00995148482279,117
14082,4qln_A,singleB,3.5,4,1,26.1776240327498,117
14083,4qln_A,allB,2.5,4,1,28.09161084736865,117
14084,4qln_A,singleB,10.0,1,1,27.377324558838836,117
14085,4qln_A,singleA,7.5,3,1,29.854572514105772,117
14086,4qln_A,singleA,1.5,1,1,33.46660574363645,117
14087,4qln_A,allA,3.0,2,1,27.01935602489445,117
14088,4qln_A,singleB,7.0,4,1,33.45885831883688,117
14089,4qln_A,singleA,9.5,3,1,34.55873840289891,117
14090,4qln_A,allB,5.0,4,1,32.39576052510575,117
14091,4qln_A,allB,9.5,5,1,32.171004025364205,117
14092,4qln_A,singleA,6.5,3,1,27.47914845842207,117
14093,4qln_A,allB,7.0,2,1,25.697764494212333,117
14094,4qln_A,singleB,7.0,2,1,27.821060368001792,117
14095,4qln_A,allB,2.0,2,1,33.53783087798017,117
14096,4qln_A,singleA,7.0,3,1,28.26894762809539,117
14097,4k27_U,singleA,1.5,3,1,6.351377803280167,55
14098,4k27_U,singleA,1.5,5,1,7.3860747356088945,55
14099,4k27_U,singleB,1.5,3,1,6.820615807975113,55
14100,4k27_U,allA,6.0,1,1,5.4517978685934425,55
14101,4k27_U,singleB,6.0,2,1,9.688622193067495,55
14102,4k27_U,singleB,5.5,1,1,5.080846386184097,55
14103,4k27_U,allA,1.0,3,1,6.145608187966428,55
14104,4k27_U,singleB,1.0,5,1,7.788061376234782,55
14105,4k27_U,singleB,4.5,2,1,6.792635718187749,55
14106,4k27_U,allB,4.5,2,1,4.011857425183502,55
14107,4k27_U,singleA,7.0,2,1,6.668733013099265,55
14108,4k27_U,allB,3.5,5,1,9.486664324197415,55
14109,4k27_U,allB,6.0,1,1,4.682606111985077,55
14110,4k27_U,singleA,2.0,1,1,5.638102517691568,55
14111,4k27_U,singleB,1.5,5,1,5.009830336448531,55
14112,4k27_U,allB,6.5,2,1,6.668733013099265,55
14113,4k27_U,allB,2.0,5,1,4.552131368930383,55
14114,4k27_U,allA,7.0,2,1,6.668733013099265,55
14115,4k27_U,singleA,4.0,1,1,4.594681708236164,55
14116,4k27_U,singleA,5.5,1,1,4.594681708236164,55
14117,4k27_U,allA,3.0,3,1,4.627699212351641,55
14118,4k27_U,allB,5.5,2,1,9.688622193067495,55
14119,4k27_U,allA,4.5,5,1,5.6105614692292605,55
14120,4k27_U,allB,3.0,2,1,5.2394369926548405,55
14121,4k27_U,singleA,4.5,2,1,6.7529252920493645,55
14122,4k27_U,allA,7.5,1,1,4.594681708236164,55
14123,4k27_U,allB,1.5,4,1,5.85702996406882,55
14124,4k27_U,allA,3.0,1,1,4.594681708236164,55
14125,4k27_U,allA,6.5,2,1,6.668733013099265,55
14126,4k27_U,singleA,2.5,5,1,6.351377803280167,55
14127,4k27_U,singleA,3.5,5,1,6.7529252920493645,55
14128,4k27_U,allA,3.5,4,1,6.726968113496599,55
14129,4k27_U,allB,6.0,3,1,6.668733013099265,55
14130,4k27_U,singleB,9.5,1,1,5.839075269252829,55
14131,4k27_U,singleB,7.5,1,1,5.657755738806687,55
14132,4k27_U,allB,2.0,1,1,5.638102517691568,55
14133,4k27_U,singleA,3.5,2,1,5.364913792410834,55
14134,4k27_U,allA,1.5,2,1,7.177666751807303,55
14135,4k27_U,singleA,1.0,3,1,8.06693870064723,55
14136,4k27_U,allB,4.0,5,1,5.7966110788977385,55
14137,4k27_U,singleB,3.0,1,1,5.960142615743352,55
14138,4k27_U,allB,1.0,2,1,6.083789937201974,55
14139,4k27_U,allA,8.5,1,1,4.718230600553559,55
14140,4k27_U,singleB,4.0,4,1,6.183801419838772,55
14141,4k27_U,allA,7.0,1,1,4.718230600553559,55
14142,4k27_U,allB,7.0,1,1,5.923208589945149,55
14143,4k27_U,singleA,4.5,3,1,6.817792897998589,55
14144,4k27_U,allB,3.5,4,1,4.927808843695137,55
14145,4k27_U,singleB,4.0,1,1,5.080846386184097,55
14146,4k27_U,singleA,5.0,1,1,4.594681708236164,55
14147,4k27_U,singleB,6.5,1,1,5.364913792410834,55
14148,4k27_U,allB,1.0,4,1,6.668733013099265,55
14149,4k27_U,singleA,1.0,4,1,3.893944016033102,55
14150,4k27_U,allB,5.0,5,1,5.7966110788977385,55
14151,4k27_U,allB,4.5,5,1,9.688622193067495,55
14152,4k27_U,allA,5.5,3,1,5.7966110788977385,55
14153,4k27_U,allA,2.0,2,1,5.638102517691568,55
14154,4k27_U,singleA,9.5,1,1,4.552131368930383,55
14155,4k27_U,singleB,1.0,3,1,5.643217167538389,55
14156,4k27_U,singleA,2.5,4,1,4.845059339161906,55
14157,4k27_U,allA,3.5,2,1,5.364913792410834,55
14158,4k27_U,singleB,2.0,5,1,6.839524837296813,55
14159,4k27_U,singleB,4.5,5,1,6.668733013099265,55
14160,4k27_U,allA,4.5,2,1,6.7529252920493645,55
14161,4k27_U,allA,4.5,1,1,4.594681708236164,55
14162,4k27_U,singleA,2.5,3,1,3.046440545948665,55
14163,4k27_U,allB,4.5,4,1,4.685797690895329,55
14164,4k27_U,singleB,3.0,4,1,4.927808843695137,55
14165,4k27_U,allA,1.0,2,1,3.5902646142032486,55
14166,4k27_U,singleB,6.0,3,1,6.668733013099265,55
14167,4k27_U,singleA,6.0,2,1,4.6534073537570295,55
14168,4k27_U,singleB,2.0,2,1,5.643217167538389,55
14169,4k27_U,allA,9.5,1,1,4.4112129851096515,55
14170,4k27_U,singleA,6.5,2,1,6.668733013099265,55
14171,4k27_U,allA,5.5,2,1,6.051743550415864,55
14172,4k27_U,allA,5.0,2,1,8.353717735236211,55
14173,4k27_U,allB,6.5,1,1,4.845059339161906,55
14174,4k27_U,allA,4.0,4,1,8.230953772194326,55
14175,4k27_U,allA,1.0,4,1,5.643217167538389,55
14176,4k27_U,singleB,6.5,2,1,6.668733013099265,55
14177,4k27_U,allA,6.0,2,1,8.353717735236211,55
14178,4k27_U,singleB,2.5,2,1,5.649752206955629,55
14179,4k27_U,singleA,1.5,4,1,7.177666751807303,55
14180,4k27_U,singleA,8.0,1,1,5.080846386184097,55
14181,4k27_U,singleA,3.0,5,1,3.8447106523118224,55
14182,4k27_U,allA,4.0,3,1,6.183801419838772,55
14183,4k27_U,allB,7.5,1,1,5.657755738806687,55
14184,4k27_U,singleB,5.0,3,1,9.486664324197415,55
14185,4k27_U,allA,2.0,4,1,8.522751902994713,55
14186,4k27_U,singleB,6.0,1,1,4.682606111985077,55
14187,4k27_U,singleB,4.0,3,1,8.230953772194326,55
14188,4k27_U,singleB,1.5,1,1,4.845059339161906,55
14189,4k27_U,allA,5.5,5,1,8.248715051448922,55
14190,4k27_U,allB,2.5,3,1,4.845059339161906,55
14191,4k27_U,singleA,4.5,4,1,5.6105614692292605,55
14192,4k27_U,singleA,5.0,3,1,4.685797690895329,55
14193,4k27_U,singleB,9.0,1,1,4.845059339161906,55
14194,4k27_U,singleA,7.0,1,1,4.718230600553559,55
14195,4k27_U,singleA,3.0,1,1,4.594681708236164,55
14196,4k27_U,allB,8.0,1,1,5.4517978685934425,55
14197,4k27_U,singleB,3.5,3,1,4.927808843695137,55
14198,4k27_U,singleA,6.0,3,1,5.7966110788977385,55
14199,4k27_U,singleA,6.5,1,1,5.657755738806687,55
14200,4k27_U,allA,2.5,4,1,3.046440545948665,55
14201,4k27_U,allB,2.5,5,1,3.776479842392913,55
14202,4k27_U,singleB,5.0,5,1,5.7966110788977385,55
14203,4k27_U,allB,4.0,3,1,8.230953772194326,55
14204,4k27_U,singleB,2.5,5,1,6.099786881522993,55
14205,4k27_U,allB,1.5,5,1,8.230953772194326,55
14206,4k27_U,allB,2.0,4,1,6.135845500010573,55
14207,4k27_U,singleA,2.0,3,1,5.643217167538389,55
14208,4k27_U,allB,5.0,1,1,5.080846386184097,55
14209,4k27_U,allB,2.0,3,1,5.7966110788977385,55
14210,4k27_U,singleA,3.0,4,1,6.145608187966428,55
14211,4k27_U,singleA,5.0,5,1,8.248715051448922,55
14212,4k27_U,allA,1.5,3,1,5.320751826574887,55
14213,4k27_U,allA,5.5,1,1,4.594681708236164,55
14214,4k27_U,allB,6.0,2,1,9.688622193067495,55
14215,4k27_U,singleA,8.5,1,1,5.520470994398938,55
14216,4k27_U,singleA,3.5,4,1,6.726968113496599,55
14217,4k27_U,singleB,1.0,2,1,5.2394369926548405,55
14218,4k27_U,singleA,2.5,2,1,6.419571636799453,55
14219,4k27_U,allA,1.5,4,1,6.820615807975113,55
14220,4k27_U,allB,1.0,3,1,3.776479842392913,55
14221,4k27_U,singleB,4.0,5,1,4.685797690895329,55
14222,4k27_U,allA,10.0,1,1,6.687652801992639,55
14223,4k27_U,singleA,1.0,5,1,5.364913792410834,55
14224,4k27_U,allA,8.0,1,1,4.6630354920373485,55
14225,4k27_U,allB,10.0,1,1,3.290349525506371,55
14226,4k27_U,singleB,4.5,4,1,9.688622193067495,55
14227,4k27_U,allB,9.5,1,1,6.367888189973187,55
14228,4k27_U,singleB,1.5,4,1,4.6534073537570295,55
14229,4k27_U,allB,5.0,3,1,9.486664324197415,55
14230,4k27_U,allA,4.0,2,1,5.337096588970449,55
14231,4k27_U,singleA,5.5,3,1,6.051743550415864,55
14232,4k27_U,allB,4.0,1,1,5.080846386184097,55
14233,4k27_U,singleA,4.0,2,1,5.337096588970449,55
14234,4k27_U,singleB,2.0,4,1,6.183801419838772,55
14235,4k27_U,singleB,3.5,5,1,9.688622193067495,55
14236,4k27_U,allB,1.5,3,1,5.638102517691568,55
14237,4k27_U,singleA,3.5,3,1,3.290349525506371,55
14238,4k27_U,allB,3.0,3,1,3.290349525506371,55
14239,4k27_U,singleB,2.0,3,1,5.4517978685934425,55
14240,4k27_U,singleB,1.0,1,1,5.4517978685934425,55
14241,4k27_U,singleB,2.5,4,1,3.776479842392913,55
14242,4k27_U,allA,3.5,1,1,5.080846386184097,55
14243,4k27_U,allA,4.0,1,1,4.594681708236164,55
14244,4k27_U,singleA,1.5,2,1,5.6105614692292605,55
14245,4k27_U,allA,1.0,1,1,4.685797690895329,55
14246,4k27_U,allB,2.5,1,1,5.630932427227306,55
14247,4k27_U,singleA,2.0,2,1,6.351377803280167,55
14248,4k27_U,allA,1.5,1,1,3.893944016033102,55
14249,4k27_U,singleB,4.5,3,1,6.183801419838772,55
14250,4k27_U,allA,5.0,3,1,4.685797690895329,55
14251,4k27_U,singleB,2.5,3,1,4.627699212351641,55
14252,4k27_U,singleB,2.5,1,1,5.630932427227306,55
14253,4k27_U,allA,3.5,3,1,3.290349525506371,55
14254,4k27_U,singleB,7.0,1,1,4.927808843695137,55
14255,4k27_U,singleB,3.0,3,1,3.290349525506371,55
14256,4k27_U,singleA,4.5,5,1,3.7650498004674517,55
14257,4k27_U,singleA,9.0,1,1,4.953049565671638,55
14258,4k27_U,singleB,3.5,1,1,5.960142615743352,55
14259,4k27_U,allA,3.5,5,1,6.7529252920493645,55
14260,4k27_U,singleB,3.0,2,1,5.2394369926548405,55
14261,4k27_U,allB,2.5,2,1,5.649752206955629,55
14262,4k27_U,allA,9.0,1,1,4.953049565671638,55
14263,4k27_U,allA,4.5,4,1,3.7650498004674517,55
14264,4k27_U,allA,6.0,3,1,6.668733013099265,55
14265,4k27_U,allA,4.0,5,1,6.060973519163403,55
14266,4k27_U,singleA,4.0,3,1,6.060973519163403,55
14267,4k27_U,allA,6.5,3,1,5.7966110788977385,55
14268,4k27_U,singleA,2.0,4,1,8.230953772194326,55
14269,4k27_U,singleB,5.5,3,1,4.6534073537570295,55
14270,4k27_U,singleB,4.0,2,1,3.290349525506371,55
14271,4k27_U,singleA,5.5,2,1,7.788061376234782,55
14272,4k27_U,singleB,1.5,2,1,9.486664324197415,55
14273,4k27_U,allB,4.5,1,1,5.960142615743352,55
14274,4k27_U,singleB,3.0,5,1,9.688622193067495,55
14275,4k27_U,singleA,5.5,4,1,9.688622193067495,55
14276,4k27_U,allB,3.0,1,1,5.960142615743352,55
14277,4k27_U,allA,5.0,1,1,4.594681708236164,55
14278,4k27_U,allA,2.5,1,1,5.960142615743352,55
14279,4k27_U,allB,1.5,1,1,6.367888189973187,55
14280,4k27_U,singleA,4.0,5,1,6.817792897998589,55
14281,4k27_U,singleB,5.0,2,1,4.6534073537570295,55
14282,4k27_U,allA,3.0,5,1,3.8447106523118224,55
14283,4k27_U,singleB,8.0,1,1,5.4517978685934425,55
14284,4k27_U,allA,2.5,5,1,8.06693870064723,55
14285,4k27_U,singleA,4.0,4,1,8.230953772194326,55
14286,4k27_U,allB,3.0,5,1,6.083789937201974,55
14287,4k27_U,allB,3.5,1,1,5.960142615743352,55
14288,4k27_U,singleA,1.0,1,1,6.7529252920493645,55
14289,4k27_U,allB,5.5,3,1,6.668733013099265,55
14290,4k27_U,singleA,2.5,1,1,4.594681708236164,55
14291,4k27_U,singleA,3.0,3,1,4.627699212351641,55
14292,4k27_U,singleB,5.0,4,1,5.941691678301727,55
14293,4k27_U,allB,4.0,4,1,5.320751826574887,55
14294,4k27_U,allA,2.5,2,1,6.419571636799453,55
14295,4k27_U,singleB,3.5,2,1,4.627699212351641,55
14296,4k27_U,singleA,10.0,1,1,4.627699212351641,55
14297,4k27_U,singleA,5.0,2,1,8.522751902994713,55
14298,4k27_U,allA,1.0,5,1,6.817792897998589,55
14299,4k27_U,allB,1.5,2,1,5.320751826574887,55
14300,4k27_U,singleA,4.5,1,1,4.594681708236164,55
14301,4k27_U,singleB,5.0,1,1,5.080846386184097,55
14302,4k27_U,singleA,3.5,1,1,5.080846386184097,55
14303,4k27_U,singleA,1.0,2,1,4.845059339161906,55
14304,4k27_U,allA,4.5,3,1,8.06693870064723,55
14305,4k27_U,allB,5.0,2,1,4.6534073537570295,55
14306,4k27_U,allB,9.0,1,1,5.630932427227306,55
14307,4k27_U,singleB,5.5,2,1,9.486664324197415,55
14308,4k27_U,allB,4.0,2,1,3.290349525506371,55
14309,4k27_U,allA,2.0,3,1,6.083789937201974,55
14310,4k27_U,allA,5.5,4,1,9.486664324197415,55
14311,4k27_U,allB,8.5,1,1,3.776479842392913,55
14312,4k27_U,singleB,2.0,1,1,5.638102517691568,55
14313,4k27_U,allB,5.5,1,1,5.080846386184097,55
14314,4k27_U,allA,1.5,5,1,3.290349525506371,55
14315,4k27_U,allB,3.5,2,1,3.290349525506371,55
14316,4k27_U,singleA,6.0,1,1,5.314245007524587,55
14317,4k27_U,singleA,2.0,5,1,3.667001499863342,55
14318,4k27_U,allA,5.0,4,1,6.817792897998589,55
14319,4k27_U,singleB,1.0,4,1,5.657755738806687,55
14320,4k27_U,allB,3.5,3,1,4.627699212351641,55
14321,4k27_U,singleB,4.5,1,1,5.080846386184097,55
14322,4k27_U,allB,1.0,5,1,8.230953772194326,55
14323,4k27_U,singleA,3.0,2,1,3.290349525506371,55
14324,4k27_U,allB,3.0,4,1,4.927808843695137,55
14325,4k27_U,allA,6.5,1,1,5.657755738806687,55
14326,4k27_U,allA,3.0,4,1,6.145608187966428,55
14327,4k27_U,allA,2.0,5,1,5.2394369926548405,55
14328,4k27_U,singleB,8.5,1,1,5.649752206955629,55
14329,4k27_U,allA,2.5,3,1,4.845059339161906,55
14330,4k27_U,allA,2.0,1,1,6.351377803280167,55
14331,4k27_U,singleA,7.5,1,1,4.594681708236164,55
14332,4k27_U,allA,5.0,5,1,7.788061376234782,55
14333,4k27_U,singleA,5.0,4,1,6.817792897998589,55
14334,4k27_U,allB,1.0,1,1,9.486664324197415,55
14335,4k27_U,singleA,5.5,5,1,3.5902646142032486,55
14336,4k27_U,allB,4.5,3,1,5.796550698475776,55
14337,4k27_U,singleB,3.5,4,1,3.290349525506371,55
14338,4k27_U,allB,2.5,4,1,5.2394369926548405,55
14339,4k27_U,singleB,10.0,1,1,6.839524837296813,55
14340,4k27_U,singleA,1.5,1,1,5.7966110788977385,55
14341,4k27_U,allA,3.0,2,1,3.290349525506371,55
14342,4k27_U,allB,5.0,4,1,5.941691678301727,55
14343,4k27_U,singleA,6.5,3,1,5.7966110788977385,55
14344,4k27_U,allB,7.0,2,1,6.668733013099265,55
14345,4k27_U,singleB,7.0,2,1,9.688622193067495,55
14346,4k27_U,allB,2.0,2,1,4.990701353517359,55
14347,3d2g_A,allA,6.0,5,1,24.095051359148417,77
14348,3d2g_A,allA,6.5,5,1,19.71221702396765,77
14349,3d2g_A,singleA,1.5,3,1,20.786079476418827,77
14350,3d2g_A,singleA,1.5,5,1,25.023540916505002,77
14351,3d2g_A,singleB,1.5,3,1,22.55101771539369,77
14352,3d2g_A,allA,6.0,1,1,22.55101771539369,77
14353,3d2g_A,singleB,6.0,2,1,20.669163021273985,77
14354,3d2g_A,singleB,8.0,2,1,22.665138428873536,77
14355,3d2g_A,singleB,5.5,1,1,22.55101771539369,77
14356,3d2g_A,allA,1.0,3,1,24.578712334050376,77
14357,3d2g_A,singleB,1.0,5,1,22.55101771539369,77
14358,3d2g_A,singleA,6.0,4,1,23.975249738011073,77
14359,3d2g_A,singleB,4.5,2,1,24.244989173022947,77
14360,3d2g_A,singleA,8.5,3,1,27.754093391786373,77
14361,3d2g_A,allB,4.5,2,1,24.244989173022947,77
14362,3d2g_A,singleA,6.0,5,1,23.249589243683424,77
14363,3d2g_A,allA,9.0,3,1,17.631491712274375,77
14364,3d2g_A,singleA,7.0,2,1,26.576184827773908,77
14365,3d2g_A,allB,3.5,5,1,21.08574874174498,77
14366,3d2g_A,allB,6.0,1,1,22.55101771539369,77
14367,3d2g_A,singleA,2.0,1,1,19.07349731957933,77
14368,3d2g_A,singleA,8.0,4,1,19.81571598504581,77
14369,3d2g_A,singleB,1.5,5,1,23.18797101947473,77
14370,3d2g_A,allB,6.5,2,1,19.500271792977657,77
14371,3d2g_A,allB,2.0,5,1,24.095051359148417,77
14372,3d2g_A,allA,7.0,2,1,26.576184827773908,77
14373,3d2g_A,singleA,4.0,1,1,23.74344119962395,77
14374,3d2g_A,singleA,5.5,1,1,22.55101771539369,77
14375,3d2g_A,allA,3.0,3,1,17.631491712274375,77
14376,3d2g_A,allB,5.5,2,1,24.244989173022947,77
14377,3d2g_A,singleA,8.0,2,1,17.631491712274375,77
14378,3d2g_A,allA,4.5,5,1,22.365824375595906,77
14379,3d2g_A,allB,3.0,2,1,23.534961227926424,77
14380,3d2g_A,singleA,4.5,2,1,22.70944737328498,77
14381,3d2g_A,allA,7.5,1,1,22.514995003330558,77
14382,3d2g_A,allB,1.5,4,1,23.770014724438013,77
14383,3d2g_A,allA,8.5,4,1,19.81571598504581,77
14384,3d2g_A,allA,3.0,1,1,24.056574984814443,77
14385,3d2g_A,allA,6.5,2,1,26.232045288158528,77
14386,3d2g_A,singleA,2.5,5,1,24.34614753918985,77
14387,3d2g_A,singleB,5.5,4,1,26.232045288158528,77
14388,3d2g_A,singleB,7.5,2,1,20.457358089450356,77
14389,3d2g_A,singleA,3.5,5,1,21.000352377995945,77
14390,3d2g_A,allA,3.5,4,1,22.70944737328498,77
14391,3d2g_A,allB,6.0,3,1,26.232045288158528,77
14392,3d2g_A,allA,8.5,3,1,27.754093391786373,77
14393,3d2g_A,allB,5.5,5,1,22.365824375595906,77
14394,3d2g_A,singleB,9.5,1,1,24.623342583816683,77
14395,3d2g_A,singleB,7.5,1,1,22.55101771539369,77
14396,3d2g_A,allA,7.5,3,1,20.457358089450356,77
14397,3d2g_A,allB,2.0,1,1,24.244989173022947,77
14398,3d2g_A,singleA,6.5,4,1,23.157597025598317,77
14399,3d2g_A,singleA,3.5,2,1,22.55101771539369,77
14400,3d2g_A,allA,1.5,2,1,22.514995003330558,77
14401,3d2g_A,singleA,1.0,3,1,22.331363594729275,77
14402,3d2g_A,allB,4.0,5,1,22.64749434264197,77
14403,3d2g_A,allB,8.0,2,1,22.665138428873536,77
14404,3d2g_A,singleB,3.0,1,1,23.186032433342277,77
14405,3d2g_A,allB,1.0,2,1,20.457358089450356,77
14406,3d2g_A,allB,6.5,4,1,20.143917196017263,77
14407,3d2g_A,allA,8.5,1,1,23.83804941684617,77
14408,3d2g_A,singleB,4.0,4,1,23.74344119962395,77
14409,3d2g_A,allA,7.0,1,1,22.55101771539369,77
14410,3d2g_A,allB,7.0,1,1,22.55101771539369,77
14411,3d2g_A,singleA,4.5,3,1,24.056574984814443,77
14412,3d2g_A,allB,3.5,4,1,24.438612890260366,77
14413,3d2g_A,singleB,4.0,1,1,23.981803518501273,77
14414,3d2g_A,singleA,5.0,1,1,22.55101771539369,77
14415,3d2g_A,singleB,6.5,1,1,23.554341425732964,77
14416,3d2g_A,allB,1.0,4,1,23.554341425732964,77
14417,3d2g_A,allA,7.0,3,1,20.669163021273985,77
14418,3d2g_A,singleA,1.0,4,1,21.875374282512286,77
14419,3d2g_A,allB,5.0,5,1,26.48933559000678,77
14420,3d2g_A,allB,4.5,5,1,22.365824375595906,77
14421,3d2g_A,allA,5.5,3,1,26.48933559000678,77
14422,3d2g_A,allA,2.0,2,1,27.35225036445813,77
